tarih,hisse,kat,baseline_tl,kum_ciro_tl,tetik_bar,tetik_saat,giris,mfe_gun_kalan_%,mae_gun_kalan_%,kapanis_gun_%,mfe_5g_%,mae_5g_%,mfe_t1,mae_t1,kapanis_t1,mfe_t2,mae_t2,kapanis_t2,mfe_t3,mae_t3,kapanis_t3,mfe_t5,mae_t5,kapanis_t5
2025-12-26,DITAS,6.01,59523168.0,357648136.0,3,2025-12-26 12:00,32.2917,0.0,-1.57,0.0,10.55,-7.72,6.53,-5.43,3.62,4.88,-4.01,-0.24,2.75,-3.23,-3.23,10.55,0.65,2.69
2025-06-26,DMRGD,6.47,78625702.0,508341073.0,2,2025-06-26 11:00,3.495,0.29,-7.3,-3.79,0.29,-11.37,-3.43,-9.3,-9.08,-3.08,-11.37,-3.43,-1.5,-7.01,-6.29,-3.86,-7.3,-4.22
2025-09-24,DMRGD,8.7,124701673.0,1085291656.0,1,2025-09-24 10:00,3.655,3.35,-2.53,-1.71,3.35,-15.73,-0.75,-5.75,-4.99,-4.72,-9.44,-7.66,-7.66,-13.47,-13.47,-6.7,-14.16,-12.72
2025-02-18,DMSAS,5.16,30998128.0,159843341.0,1,2025-02-18 10:00,8.18,3.67,-0.86,-0.24,3.67,-19.56,-0.49,-8.56,-7.7,-2.69,-10.02,-9.66,-9.17,-15.04,-14.3,-15.4,-19.56,-19.07
2025-12-29,DMSAS,5.84,29356574.0,171408489.0,2,2025-12-29 11:00,12.42,0.0,0.0,0.0,0.0,-27.54,-9.98,-9.98,-9.98,-18.92,-18.92,-18.92,-23.99,-26.97,-26.89,-26.49,-27.21,-27.13
2026-01-02,DMSAS,6.92,34898370.0,241422894.0,2,2026-01-02 11:00,9.18,1.85,-1.2,-1.09,1.85,-1.96,0.54,-1.96,-1.31,-0.54,-1.53,-1.42,0.0,-1.31,-0.98,0.22,-0.98,-0.54
2024-09-03,DNISI,6.07,11712482.0,71135651.0,1,2024-09-03 10:00,13.76,2.03,-3.85,2.03,33.21,-3.85,12.21,2.47,12.21,23.4,16.13,23.4,33.21,11.12,11.12,15.33,5.31,5.31
2024-11-14,DOCO,6.41,18010096.0,115372318.0,3,2024-11-14 12:00,5592.5,0.67,-4.2,0.67,10.73,-4.2,10.73,5.5,6.66,6.48,1.43,2.15,7.06,0.85,1.07,6.75,3.17,3.31
2025-10-23,DOGUB,5.43,15995416.0,86850983.0,3,2025-10-23 12:00,41.0,9.07,-1.76,9.07,70.73,-1.76,19.95,3.66,19.95,31.83,19.95,31.83,45.0,37.07,45.0,70.73,43.54,43.54
2025-04-24,DOKTA,8.01,8995395.0,72094993.0,1,2025-04-24 10:00,24.26,5.11,-4.7,-4.7,6.76,-11.05,-4.7,-9.89,-8.99,0.08,-7.01,0.08,6.76,-6.43,-6.02,-7.01,-11.05,-10.55
2025-04-25,DSTKF,5.94,446998779.0,2657341212.0,3,2025-04-25 12:00,191.7,1.2,-1.88,1.2,17.37,-1.88,11.32,0.21,11.32,17.37,7.41,8.5,12.05,1.56,8.24,15.08,5.63,9.18
2024-12-10,DUNYH,5.34,22642753.0,120814288.0,2,2024-12-10 11:00,54.55,4.67,-2.47,-2.47,4.67,-9.44,-2.57,-8.89,-6.51,0.46,-6.51,-4.67,0.27,-6.05,-5.41,-0.18,-9.44,-0.18
2025-05-02,DUNYH,5.28,4146227.0,21912781.0,2,2025-05-02 11:00,52.2,0.0,-3.26,0.0,11.78,-6.51,9.96,1.53,9.2,11.78,-0.38,-0.38,1.53,-4.79,-2.87,-1.44,-4.64,-3.07
2025-05-05,DUNYH,6.06,5192278.0,31487115.0,1,2025-05-05 10:00,55.0,4.36,-3.64,3.64,6.09,-11.27,6.09,-5.45,-5.45,-3.64,-9.64,-7.82,-5.45,-11.27,-7.45,-5.45,-9.09,-7.36
2025-10-06,DUNYH,5.0,28212307.0,141193947.0,3,2025-10-06 12:00,109.1,0.0,0.0,0.0,33.09,-1.92,9.99,4.77,9.99,20.99,17.32,20.99,33.09,8.89,8.89,23.28,8.16,8.16
2025-10-09,DUNYH,6.18,51959381.0,320945949.0,2,2025-10-09 11:00,140.5,3.35,-15.44,-15.44,3.35,-30.96,-7.05,-23.84,-7.05,-4.27,-16.01,-16.01,-12.67,-23.7,-18.86,-23.56,-30.96,-30.6
2026-04-06,DUNYH,5.64,55875145.0,314928571.0,3,2026-04-06 12:00,110.0,4.18,-1.45,-1.45,4.18,-6.36,0.09,-6.36,-3.73,-0.73,-4.09,-3.91,-3.55,-5.73,-5.0,4.0,-3.73,-3.64
2024-08-06,DURDO,6.14,3397532.0,20854960.0,3,2024-08-06 12:00,2.606,4.76,-3.91,-1.84,4.76,-8.6,0.77,-4.68,-1.38,0.31,-4.07,-1.15,-0.38,-4.3,-4.07,-4.3,-8.6,-5.6
2024-09-17,DURDO,8.03,6109863.0,49092286.0,1,2024-09-17 10:00,2.704,2.88,-8.65,-8.65,25.96,-9.62,0.44,-9.62,0.44,10.43,0.07,10.43,18.71,1.85,4.22,25.96,18.64,25.96
2024-09-19,DURDO,5.51,13579252.0,74787060.0,3,2024-09-19 12:00,2.948,1.29,-1.36,1.29,39.76,-6.58,8.89,-6.58,-4.41,5.09,-3.93,5.09,15.54,8.82,15.54,39.76,27.2,31.14
2024-12-05,DURDO,5.04,15078135.0,75997232.0,1,2024-12-05 10:00,5.428,9.43,-1.62,2.8,9.43,-20.71,1.77,-7.44,-7.44,-7.89,-14.96,-13.93,-7.22,-15.48,-15.18,-16.58,-20.71,-18.64
2025-07-09,DURDO,5.92,7818494.0,46302810.0,2,2025-07-09 11:00,3.07,6.51,-0.65,5.21,9.12,-0.65,8.79,1.3,2.93,4.23,0.33,1.95,9.12,1.63,6.84,7.17,4.56,6.19
2025-09-19,DYOBY,6.2,50167234.0,311283467.0,2,2025-09-19 11:00,16.75,6.87,-5.85,-4.84,6.87,-7.34,-3.64,-6.33,-6.21,-2.99,-7.34,-5.43,-4.66,-6.21,-6.09,-4.18,-7.1,-6.27
2026-04-15,DYOBY,7.78,32418453.0,252363377.0,1,2026-04-15 10:00,16.5,0.0,-7.15,0.0,12.12,-10.3,5.7,-9.09,-7.64,-4.48,-8.67,-7.88,1.33,-10.3,-1.33,12.12,4.48,6.24
2026-04-16,DYOBY,5.1,44598955.0,227551822.0,1,2026-04-16 10:00,15.64,11.51,-4.09,-2.56,18.29,-5.37,0.77,-3.64,-2.81,6.91,-5.37,4.09,13.11,7.42,9.59,15.86,6.59,10.42
2026-03-13,ECOGR,6.87,280609213.0,1928240250.0,2,2026-03-13 11:00,29.92,0.33,-2.41,0.33,27.27,-2.41,7.62,-2.01,3.41,13.7,0.4,13.7,23.53,14.97,21.46,27.27,7.75,27.27
2025-12-30,EDATA,5.61,50778203.0,284989410.0,3,2025-12-30 12:00,6.35,3.62,-5.67,-4.57,27.4,-8.5,2.36,-5.35,-4.57,4.88,-8.5,4.88,14.96,2.52,7.72,27.4,20.94,22.05
2025-04-30,EDIP,5.37,47975257.0,257823826.0,3,2025-04-30 12:00,27.92,3.15,-8.02,-8.02,47.92,-8.31,1.15,-8.31,1.15,11.25,5.59,11.25,22.35,15.76,22.35,47.92,42.05,47.92
2025-05-09,EDIP,5.66,100497364.0,568617351.0,3,2025-05-09 12:00,40.78,5.44,-8.19,-8.19,22.12,-8.78,0.98,-8.78,0.98,11.03,11.03,11.03,22.12,3.53,15.25,3.73,-6.62,-6.62
2026-03-25,EFOR,5.64,246210003.0,1388706070.0,3,2026-03-25 12:00,9.76,2.77,-7.38,-6.15,4.1,-9.32,-1.64,-9.32,-6.35,-2.15,-7.48,-5.53,1.23,-8.5,-1.13,4.1,-7.27,-7.27
2024-09-23,EGEPO,5.3,16405794.0,86878064.0,3,2024-09-23 12:00,5.68,0.0,-7.04,-6.25,0.0,-11.36,-4.4,-8.45,-5.55,-4.58,-7.57,-7.39,-5.9,-9.07,-7.83,-8.19,-11.36,-10.83
2025-03-21,EGEPO,5.75,17488546.0,100576250.0,3,2025-03-21 12:00,5.4,3.7,-0.93,-0.93,23.33,-10.74,7.22,-10.74,-0.74,9.07,-1.11,9.07,15.93,5.93,9.26,23.33,10.19,15.74
2025-12-30,EGEPO,7.15,22427348.0,160396664.0,2,2025-12-30 11:00,8.63,2.55,-9.85,-6.37,2.55,-9.97,-2.67,-9.97,-5.1,-0.7,-5.91,-4.75,1.27,-7.18,-3.71,1.62,-3.48,-2.09
2024-07-17,EGGUB,8.25,17627437.0,145418498.0,1,2024-07-17 10:00,50.55,0.0,-7.02,-5.95,24.93,-8.53,3.36,-8.53,3.36,13.65,5.74,13.65,24.93,13.85,17.41,19.29,7.42,10.09
2024-07-22,EGGUB,5.51,51768840.0,285048607.0,3,2024-07-22 12:00,59.85,3.43,-3.84,-0.84,11.95,-9.27,3.26,-7.69,-5.6,0.75,-9.27,-7.02,2.26,-8.02,2.26,8.6,-1.42,3.01
2024-12-26,EGGUB,7.01,34402811.0,241045583.0,1,2024-12-26 10:00,62.75,2.63,-4.22,2.63,11.39,-4.22,11.39,0.8,0.8,9.16,0.4,5.82,6.45,1.43,1.51,9.16,-0.8,9.16
2025-08-29,EGGUB,6.33,60083445.0,380246437.0,3,2025-08-29 12:00,113.3,0.35,-2.82,0.35,19.15,-2.82,10.33,-1.06,6.71,11.92,3.71,8.3,17.92,2.56,16.59,12.71,9.18,10.86
2026-03-09,EGGUB,5.82,68206351.0,396953381.0,1,2026-03-09 10:00,110.0,0.0,-7.0,-2.73,15.27,-7.0,2.45,-6.82,-1.45,0.82,-3.64,-1.91,4.55,-1.64,1.82,15.27,4.82,13.0
2024-07-11,EGSER,5.35,18106989.0,96944478.0,2,2024-07-11 11:00,4.1,1.22,-2.44,1.22,8.05,-6.59,8.05,-4.88,-2.93,1.95,-3.41,-3.17,-2.2,-5.85,-5.37,-1.95,-5.12,-4.63
2024-07-12,EGSER,8.22,24502904.0,201329566.0,2,2024-07-12 11:00,4.22,2.37,-6.64,-5.69,2.37,-9.72,-0.95,-6.16,-5.92,-4.98,-8.53,-8.06,-2.61,-9.24,-4.5,-5.92,-9.72,-9.24
2024-11-25,EGSER,8.05,19770154.0,159197920.0,3,2024-11-25 12:00,3.79,5.28,-0.26,3.17,5.28,-2.37,3.17,0.26,0.53,1.85,-1.85,-1.58,1.06,-2.37,-0.79,-0.26,-2.11,-1.58
2023-06-06,EKIZ,8.01,411666.0,3297485.0,1,2023-06-06 12:00,16.89,0.41,-0.41,0.41,0.65,-10.72,0.65,0.41,0.41,-1.72,-6.87,-1.72,-2.37,-6.75,-4.38,-8.23,-10.72,-8.23
2023-07-13,EKIZ,7.06,828690.0,5853435.0,1,2023-07-13 12:00,23.56,0.0,-0.34,-0.34,10.36,-6.54,-2.38,-6.54,-6.54,-6.37,-6.37,-6.37,2.12,-1.78,2.12,10.36,10.36,10.36
2025-09-10,EKIZ,5.33,3036059.0,16173933.0,2,2025-09-10 13:00,110.0,1.55,0.0,1.55,15.73,-3.82,11.64,9.0,11.64,15.73,11.82,11.82,12.73,8.64,12.73,2.73,-3.82,-3.82
2024-10-28,EKOS,5.01,52234541.0,261445641.0,3,2024-10-28 12:00,6.63,1.21,-0.08,0.0,7.24,-8.14,7.24,0.45,0.68,2.71,-1.58,-0.83,2.49,-3.32,-1.51,-2.41,-8.14,-5.88
2025-04-09,EKOS,7.14,40803694.0,291341426.0,3,2025-04-09 12:00,5.35,4.49,-3.46,0.0,8.41,-6.26,5.05,-2.52,-2.15,-0.28,-6.26,-2.52,2.15,-3.18,-0.93,8.41,-1.4,8.41
2025-04-18,EKOS,5.97,95193917.0,568418412.0,2,2025-04-18 11:00,6.4,3.91,-6.64,-1.33,3.91,-12.11,-1.95,-8.44,-7.27,-4.38,-10.94,-8.67,-5.31,-10.0,-5.86,-7.73,-12.11,-10.47
2025-05-29,EKOS,5.2,51321353.0,266881802.0,3,2025-05-29 12:00,5.425,0.46,0.0,0.0,3.04,-8.29,-0.74,-7.37,-5.25,2.67,-8.29,-0.37,2.3,-1.94,-0.18,3.04,0.83,1.75
2025-07-07,EKSUN,5.02,29907176.0,150253413.0,3,2025-07-07 12:00,5.86,1.19,-1.19,-0.85,1.54,-3.92,0.0,-3.92,-3.07,-0.51,-2.73,-2.56,-0.68,-2.39,-2.05,-0.51,-2.05,-1.54
2026-04-20,EKSUN,5.33,19807514.0,105580145.0,2,2026-04-20 11:00,6.23,1.77,-3.85,-3.53,1.77,-7.87,-1.12,-5.3,-2.09,-1.77,-6.1,-5.62,-5.14,-7.54,-5.14,-4.65,-7.87,-7.38
2022-12-07,EMNIS,6.13,703689.0,4314405.0,0,2022-12-07 09:00,71.65,0.0,-0.21,-0.21,0.0,-24.63,-4.4,-10.19,-10.19,-4.4,-19.12,-6.91,-13.47,-16.19,-13.47,-19.54,-24.63,-24.63
2023-03-29,EMNIS,5.19,326548.0,1695146.0,1,2023-03-29 12:00,42.9,0.0,0.0,0.0,9.51,-13.15,9.51,4.9,7.18,1.35,-3.5,-3.5,-7.41,-13.15,-13.1,-11.24,-12.35,-11.75
2023-03-30,EMNIS,6.6,431766.0,2851026.0,3,2023-03-30 17:00,46.98,0.0,-2.13,-2.13,0.0,-20.69,-7.45,-11.88,-11.88,-15.45,-20.69,-20.65,-19.97,-20.65,-19.97,-19.37,-20.18,-19.37
2023-06-06,EMNIS,6.11,234255.0,1432264.0,3,2023-06-06 17:00,44.0,0.91,0.0,0.91,11.0,0.0,11.0,0.91,11.0,9.77,2.14,2.14,1.5,1.32,1.36,0.95,0.95,0.95
2023-06-07,EMNIS,5.14,298194.0,1532471.0,3,2023-06-07 17:00,48.78,0.12,0.0,0.12,0.12,-8.94,-0.98,-7.87,-7.87,-8.45,-8.61,-8.57,-8.57,-8.94,-8.94,-2.5,-8.82,-5.7
2023-06-21,EMNIS,5.37,685072.0,3681334.0,0,2023-06-21 09:00,60.65,0.0,-18.15,-18.15,0.0,-25.8,-22.51,-25.8,-22.54,-24.35,-25.08,-25.08,-22.51,-25.31,-25.31,-24.32,-24.32,-24.32
2024-08-06,EMNIS,6.88,5598371.0,38525310.0,3,2024-08-06 17:00,338.25,0.0,0.0,0.0,9.98,-3.03,9.98,3.47,9.98,5.76,2.59,2.59,7.17,3.33,7.17,2.0,-3.03,-2.88
2025-06-11,EMNIS,5.49,3056321.0,16793708.0,3,2025-06-11 17:00,252.25,0.0,0.0,0.0,0.0,-21.11,-1.21,-9.97,-8.66,-17.78,-17.78,-17.78,-14.09,-20.71,-14.09,-18.69,-21.11,-19.48
2026-05-08,EMNIS,5.13,2054391.0,10531301.0,3,2026-05-08 17:00,191.1,0.0,0.0,0.0,0.21,-12.09,0.21,-6.96,-6.96,-7.38,-9.47,-9.47,-9.99,-12.09,-11.04,-2.98,-7.9,-7.9
2024-12-05,ENSRI,5.65,25601833.0,144760264.0,1,2024-12-05 10:00,4.3297,9.29,-4.64,-4.4,20.55,-5.83,5.14,-5.83,5.14,15.61,10.18,15.61,20.55,4.05,4.05,1.58,-3.51,-2.67
2024-12-10,ENSRI,5.27,44633941.0,235349773.0,3,2024-12-10 12:00,4.6848,1.46,-3.84,-3.84,1.46,-12.88,-3.84,-11.42,-10.05,-6.12,-10.82,-10.05,-7.76,-11.55,-8.95,-8.13,-12.88,-11.0
2025-07-31,ENSRI,6.42,72808976.0,467209169.0,3,2025-07-31 12:00,8.2017,10.17,-3.03,10.17,35.11,-3.03,17.94,10.59,11.68,22.85,9.81,22.85,35.11,21.7,35.11,23.11,9.44,22.33
2025-12-02,ENSRI,20.09,36727881.0,737858949.0,1,2025-12-02 10:00,14.5893,13.12,-7.4,-1.47,13.12,-8.21,4.33,-4.47,-3.08,3.23,-8.21,0.81,8.58,-2.71,3.23,12.68,1.03,12.68
2025-06-26,ENTRA,5.11,130755599.0,667606224.0,2,2025-06-26 11:00,5.2046,0.0,-6.61,0.0,11.8,-6.61,9.92,0.18,9.92,11.8,6.61,8.67,9.83,4.56,6.17,8.13,3.75,5.72
2025-05-13,EPLAS,5.23,14703073.0,76920239.0,3,2025-05-13 12:00,5.55,3.06,-3.42,3.06,9.55,-3.42,7.57,-1.08,7.03,7.21,5.23,5.95,6.85,2.34,2.34,9.55,3.42,4.68
2026-01-20,EPLAS,5.35,18468033.0,98815915.0,1,2026-01-20 10:00,6.29,6.36,-1.91,6.36,23.69,-1.91,16.85,7.95,16.85,23.21,11.29,16.38,23.69,13.35,21.3,17.01,12.72,14.94
2026-01-21,EPLAS,5.5,27831243.0,153080277.0,3,2026-01-21 12:00,7.34,0.14,-6.54,0.14,5.99,-6.54,5.59,-4.63,-0.27,5.99,-2.86,3.95,3.81,-5.31,-1.23,3.41,-3.13,2.04
2026-04-08,EPLAS,5.7,23280846.0,132658154.0,2,2026-04-08 11:00,6.74,0.0,-8.01,-7.86,0.0,-14.69,-6.08,-11.72,-11.72,-10.39,-12.02,-11.72,-11.72,-14.69,-12.46,-9.94,-12.61,-11.87
2025-07-02,ERBOS,8.61,10017941.0,86304252.0,1,2025-07-02 10:00,168.7,3.08,-6.05,-4.33,3.79,-6.4,-2.19,-6.4,-3.85,3.79,-4.03,-0.59,-1.07,-3.5,-3.26,0.89,-3.2,0.12
2025-11-21,ERCB,8.31,35423125.0,294411635.0,1,2025-11-21 10:00,85.35,20.68,-1.23,2.4,23.02,-9.08,12.6,-2.99,12.6,23.02,1.82,6.85,6.62,-3.81,-3.81,9.31,-5.74,-5.57
2025-04-08,ERSU,5.21,8199300.0,42707969.0,2,2025-04-08 11:00,18.25,2.85,-3.95,1.37,4.11,-14.96,-1.32,-8.6,-4.11,-4.16,-9.59,-8.22,-8.6,-13.15,-12.71,4.11,-8.66,-1.15
2024-10-21,ESCOM,8.09,25222310.0,203936603.0,1,2024-10-21 10:00,3.7662,0.0,-2.35,0.0,3.58,-8.44,3.58,-5.74,-4.99,-4.05,-8.44,-8.14,-0.19,-7.42,-1.98,-2.73,-5.08,-4.9
2026-02-25,ESCOM,5.39,109150373.0,588490091.0,2,2026-02-25 11:00,4.88,6.56,-3.48,-1.64,36.27,-7.58,8.2,-5.74,4.71,12.09,0.82,2.46,12.7,-7.58,12.7,36.27,26.43,36.27
2025-08-19,ESEN,15.2,83550464.0,1270249441.0,1,2025-08-19 10:00,16.45,10.64,0.0,0.0,10.64,-40.91,-3.47,-9.97,-9.97,-5.9,-18.97,-18.97,-15.32,-27.05,-27.05,-32.52,-40.91,-40.91
2025-08-20,ESEN,9.07,165164589.0,1498744636.0,1,2025-08-20 10:00,14.81,7.22,0.0,0.0,7.22,-36.73,4.52,-9.99,-9.99,-5.94,-18.97,-18.97,-15.6,-27.08,-27.08,-28.9,-36.73,-31.4
2025-08-21,ESEN,6.64,245200250.0,1626953093.0,3,2025-08-21 12:00,14.2,9.01,-6.13,-6.13,9.01,-34.01,-1.9,-15.49,-15.49,-11.97,-23.94,-23.94,-21.83,-31.55,-31.55,-25.35,-30.99,-28.17
2026-04-22,ESEN,8.66,326661835.0,2827527442.0,3,2026-04-22 12:00,4.27,2.58,0.0,0.0,2.58,-13.35,1.17,-9.84,-9.6,-7.49,-10.07,-9.84,-9.13,-12.18,-12.18,-11.71,-13.35,-12.65
2024-09-13,ETILR,5.96,34476737.0,205646601.0,1,2024-09-13 10:00,5.405,13.1,-1.96,-1.96,34.37,-4.86,7.83,-4.86,5.87,16.41,4.66,14.45,25.86,14.79,25.86,24.58,7.36,24.58
2025-03-14,ETILR,5.82,15163581.0,88323140.0,2,2025-03-14 11:00,4.1003,4.67,-3.6,4.67,39.12,-3.6,15.09,6.94,15.09,26.57,20.16,26.57,39.12,14.02,31.78,23.1,11.48,11.48
2025-04-10,ETILR,5.02,122110518.0,613452753.0,3,2025-04-10 12:00,6.5145,2.69,-7.56,-3.36,17.23,-11.34,-1.26,-11.34,-11.34,-2.52,-9.83,-2.52,7.23,2.1,7.23,13.11,5.04,7.82
2025-05-29,ETILR,5.42,67245175.0,364797932.0,2,2025-05-29 11:00,5.6496,2.42,-12.69,-12.69,5.52,-19.77,-13.37,-19.77,-18.6,-10.47,-17.73,-10.47,-1.55,-8.24,-1.55,-0.19,-6.98,-6.88
2025-12-12,ETILR,6.5,24556218.0,159643889.0,1,2025-12-12 10:00,4.41,9.3,-7.71,-7.71,9.3,-12.02,-2.72,-11.56,-10.2,-2.72,-11.79,-9.07,-4.99,-9.75,-9.52,-7.71,-12.02,-10.43
2026-04-22,ETILR,6.37,56857469.0,362059113.0,2,2026-04-22 11:00,5.18,13.32,-4.83,-0.19,13.32,-7.34,1.74,-7.34,-6.37,2.9,-6.37,2.9,12.55,0.97,4.25,4.25,-6.37,-0.58
2025-05-28,ETYAT,5.18,3734740.0,19356683.0,2,2025-05-28 11:00,4.2467,3.22,-1.96,2.43,18.45,-7.38,7.14,-7.38,-2.28,2.28,-6.2,1.1,8.24,2.04,5.73,18.45,11.77,13.66
2025-09-29,ETYAT,5.03,7772750.0,39106898.0,3,2025-09-29 12:00,7.32,1.0,-4.19,1.0,12.3,-4.19,9.47,-0.91,8.83,11.29,-2.0,5.65,9.38,4.74,5.01,12.3,6.47,11.75
2024-12-24,EUHOL,11.25,7161043.0,80552650.0,1,2024-12-24 12:00,7.1,1.41,0.0,1.41,26.76,0.0,2.82,0.0,2.82,13.1,2.11,13.1,24.37,18.03,23.24,26.76,23.94,26.76
2025-02-24,EUHOL,5.61,3243573.0,18205894.0,3,2025-02-24 17:00,9.02,0.0,-0.11,-0.11,4.21,-14.86,4.21,-6.87,-6.87,-6.87,-14.86,-8.65,-5.76,-7.87,-6.87,-5.76,-5.76,-5.76
2025-03-17,EUHOL,6.19,8813165.0,54587123.0,3,2025-03-17 17:00,11.6,0.0,0.0,0.0,29.31,0.0,10.0,9.66,10.0,16.72,12.07,12.16,19.22,12.16,19.22,29.31,21.98,29.31
2025-11-04,EUHOL,5.05,9424950.0,47592261.0,3,2025-11-04 17:00,14.43,0.0,0.0,0.0,9.91,-24.81,9.91,-9.98,-9.98,-12.82,-14.14,-13.79,-13.79,-18.57,-18.57,-20.3,-24.81,-20.3
2025-05-07,EUKYO,5.78,2769085.0,16011299.0,2,2025-05-07 11:00,4.1167,0.08,-1.78,0.08,3.0,-16.92,3.0,-9.31,-7.13,-7.37,-12.71,-12.55,-10.28,-13.6,-10.69,-11.01,-16.92,-13.52
2025-02-27,EYGYO,5.24,35890543.0,187949412.0,3,2025-02-27 12:00,2.46,2.44,-5.28,-5.28,2.44,-15.45,-4.47,-12.2,-10.57,-8.94,-14.63,-13.82,-6.5,-15.45,-9.76,-4.88,-10.57,-8.54
2025-04-15,FADE,5.17,11619072.0,60089735.0,1,2025-04-15 10:00,15.02,3.2,-4.13,-4.13,3.2,-11.78,-4.19,-9.45,-8.99,-7.79,-11.78,-10.12,-4.39,-11.72,-7.12,-7.19,-10.65,-10.25
2026-04-03,FADE,5.41,40284983.0,217752025.0,2,2026-04-03 11:00,17.43,1.95,-10.96,-10.96,1.95,-15.66,-6.54,-14.0,-11.65,-9.93,-15.66,-15.2,-11.07,-14.23,-14.06,-13.71,-14.74,-14.46
2025-05-20,FLAP,5.59,11222832.0,62785521.0,2,2025-05-20 11:00,9.13,0.0,-0.88,0.0,18.29,-5.48,4.93,-5.48,2.52,3.72,-1.1,1.53,1.31,-5.37,0.88,18.29,2.85,8.32
2024-07-31,FONET,5.77,211771901.0,1222843224.0,3,2024-07-31 12:00,3.9815,3.71,-9.89,-7.73,3.71,-22.49,-2.86,-12.44,-12.06,-8.27,-17.08,-13.91,-16.92,-22.49,-22.49,-11.59,-18.86,-16.69
2026-02-03,FORMT,5.31,190725404.0,1012561357.0,3,2026-02-03 12:00,3.21,2.8,-1.87,2.18,20.56,-1.87,11.21,-0.93,8.41,18.38,8.1,13.71,16.82,9.66,15.58,14.02,10.28,10.59
2024-07-30,FORTE,6.67,36170693.0,241235992.0,1,2024-07-30 10:00,67.25,2.08,-6.47,-5.95,2.08,-18.14,0.22,-4.83,-3.35,-1.26,-6.91,-6.39,-3.49,-11.0,-9.67,-11.9,-16.65,-15.09
2026-01-07,FORTE,5.05,120916192.0,610832657.0,3,2026-01-07 12:00,91.6,1.97,-1.04,0.71,11.35,-4.48,3.55,-4.48,3.17,6.33,0.44,5.08,11.35,4.15,6.55,6.77,1.53,3.06
2026-03-23,FZLGY,5.18,162380357.0,841126604.0,1,2026-03-23 10:00,18.44,6.18,-3.04,1.63,9.54,-17.73,7.7,-8.24,-3.47,2.22,-6.67,-0.38,9.54,-2.22,1.41,-4.01,-17.73,-17.73
2024-12-06,GARFA,5.02,13285112.0,66736176.0,2,2024-12-06 11:00,20.78,1.73,-0.77,-0.48,1.73,-7.36,0.96,-1.73,-0.38,0.58,-3.08,-2.98,-2.12,-7.36,-3.85,-1.44,-3.18,-1.44
2026-01-13,GARFA,5.46,21572010.0,117848515.0,2,2026-01-13 11:00,30.42,0.26,-2.37,0.26,5.0,-7.76,5.0,-2.37,-2.37,-1.38,-7.76,-2.89,-0.53,-4.4,-2.76,0.26,-4.6,-2.89
2022-06-24,GATEG,5.05,1811014.0,9144911.0,3,2022-06-24 17:00,26.0,0.0,-0.92,-0.92,0.0,-25.65,-10.77,-10.77,-10.77,-13.38,-17.92,-17.92,-20.62,-22.08,-22.08,-23.27,-25.65,-23.27
2023-01-09,GATEG,5.53,2531986.0,14009945.0,1,2023-01-09 12:00,33.58,0.66,0.0,0.66,7.21,-12.15,-0.18,-4.71,-4.71,-10.66,-10.96,-10.96,-7.68,-12.15,-7.68,7.21,6.55,7.21
2023-09-26,GATEG,5.4,1893906.0,10224997.0,1,2023-09-26 12:00,29.7,0.07,-0.74,-0.74,1.08,-15.82,-6.87,-9.63,-9.63,-14.34,-15.82,-15.69,-10.3,-14.48,-10.3,1.08,0.0,0.0
2024-02-26,GATEG,6.35,2527403.0,16044385.0,2,2024-02-26 13:00,43.5,7.63,0.0,7.63,14.9,-6.9,14.9,12.87,14.9,14.71,3.45,3.45,13.79,-6.9,13.79,4.32,-4.64,-1.79
2026-01-29,GATEG,6.65,5134930.0,34136336.0,3,2026-01-29 17:00,350.0,0.0,-1.43,-1.43,6.29,-11.29,6.29,-1.5,-1.5,-1.43,-11.29,-1.43,0.0,-3.0,-3.0,1.43,-2.86,0.86
2026-01-30,GATEG,6.71,6694846.0,44948760.0,0,2026-01-30 09:00,372.0,0.0,-7.33,-7.33,0.0,-16.53,-7.26,-16.53,-7.26,-5.91,-8.74,-8.74,-8.47,-10.75,-8.6,-3.23,-7.66,-7.66
2024-09-27,GEDIK,6.67,6763085.0,45092562.0,1,2024-09-27 10:00,3.685,5.02,-6.38,-5.7,5.02,-14.25,-0.14,-7.46,-2.17,-1.63,-11.13,-7.06,-6.38,-14.25,-14.25,-5.97,-12.89,-10.45
2025-06-13,GEDIK,6.48,20564404.0,133294555.0,1,2025-06-13 10:00,5.6,0.0,-14.91,0.0,33.13,-14.91,10.0,2.68,10.0,20.98,4.2,4.2,14.55,0.45,14.55,33.13,21.07,33.13
2025-06-17,GEDIK,6.23,34376632.0,213995858.0,1,2025-06-17 10:00,6.57,3.12,-11.19,-11.19,37.29,-14.38,-2.36,-14.38,-2.36,3.2,-1.6,3.2,13.47,3.2,13.47,37.29,29.76,37.29
2025-06-23,GEDIK,5.2,86029763.0,447184381.0,3,2025-06-23 12:00,8.2,0.0,-1.28,0.0,33.05,-1.28,10.0,3.96,10.0,20.98,15.73,20.98,33.05,10.37,20.37,14.33,4.09,4.09
2026-05-12,GEDIK,5.38,27089090.0,145638470.0,3,2026-05-12 12:00,6.08,1.15,-1.32,-0.82,32.4,-4.93,0.99,-4.93,-4.93,4.44,-2.96,4.44,14.8,7.4,14.8,32.4,13.65,13.65
